ID,Station Name,Access,Owner,Last_Used,DC_Fast,Level1_Charging,Level2_Charging,Address,City,State,Zipcode
222131,Pepco - Hillcrest Heights Community Center,public,SHELL_RECHARGE,2024-10-10,,,4.0,2300 Oxon Run Dr.,Oxon Hill,MD,20745
222168,The Apollo,public,Blink Network,2024-10-10,,,2.0,600 H St NE,Washington,DC,20002
222229,Pepco - Wheaton Forest Local Park,public,SHELL_RECHARGE,2024-10-10,,,2.0,1700 University Blvd W,Wheaton,MD,20902
222371,Queen City Center,public,SHELL_RECHARGE,2024-10-10,,,2.0,739 Park Street,Cumberland,MD,21502
222428,Pepco - Acredale Community Park,public,SHELL_RECHARGE,2024-10-10,,,4.0,4200 Metzerott Rd,College Park,MD,20740
222429,Pepco - Cherry Hill Community Park,public,SHELL_RECHARGE,2024-10-10,,,4.0,4620 Cherry Hill Rd,College Park,MD,20740
222430,DPL - Bill Burton Fishing Pier,public,SHELL_RECHARGE,2024-10-10,,,2.0,29761 Boiling Broke Point Dr.,Trappe,MD,21673
222450,200 Harry S Truman Parkway,public,Blink Network,2024-10-10,,,1.0,"200 Harry S Truman Parkway,",Annapolis,MD,21401
222474,BISCUITVILLE BV209,public,ChargePoint Network,2024-10-10,,,1.0,1040 Piney Forest Rd,Danville,VA,24540
222519,KINGS DAUGHTERS STATION 1,public,ChargePoint Network,2024-10-10,,,2.0,401 Gresham Dr,Norfolk,VA,23510
222529,Pepco - Seat Pleasant Town Hall,public,SHELL_RECHARGE,2024-10-10,,,3.0,6301 Addison Rd,Capitol Heights,MD,20743
222804,Bozzuto - Tesla Supercharger,public,Tesla,2024-07-01,12.0,,,Chevy Chase Drive,Chevy Chase,MD,20815
222821,Shawan Plaza,public,SHELL_RECHARGE,2024-10-10,,,2.0,11399 York Road,Cockeysville,MD,21030
222822,Takoma Park Shopping Center,public,SHELL_RECHARGE,2024-10-10,,,2.0,6875 New Hampshire Avenue,Takoma Park,MD,20912
222823,Rhode Island Place Shopping Center,public,SHELL_RECHARGE,2024-10-10,,,2.0,"1050 Brentwood Rd, NE",Washington,DC,20018
222824,Lorton Marketplace,public,SHELL_RECHARGE,2024-10-10,,,1.0,9409 Lorton Market Street,Lorton,VA,22079
222825,Sudley Manor Square,public,SHELL_RECHARGE,2024-10-10,,,1.0,7807 Sudley Road,Manassas,VA,20109
222854,670 Maine Private Parking Nest,public,Blink Network,2024-10-10,,,6.0,"670 Maine Ave SW, Washington DC 20024",Washington,DC,20024
222885,BGE-Public Safety Building,public,SHELL_RECHARGE,2024-10-10,,,4.0,700 E Joppa Rd,Towson,MD,21286
223306,Dairy Market,public,Non-Networked,2022-07-12,,5.0,,946 Grady Ave,Charlottesville,VA,22903
223387,Capitol Riverfront,public,Blink Network,2024-10-10,,,3.0,861 New Jersey Ave SE,Washington,DC,20003
223605,Kent Plaza - Walgreens,public,Non-Networked,2022-11-10,2.0,,,701 Washington Ave,Chestertown,MD,21620
223686,Microtel Inn & Suites,public,Blink Network,2024-10-10,,,1.0,85 Pleasant Valley Rd,Harrisonburg,VA,22801
223713,POTOMAC EDISON LONACONING,public,ChargePoint Network,2024-10-10,,,2.0,76 E Main St,Lonaconing,MD,21539
223807,Timbrook Ford - Oakland,public,Blink Network,2024-10-10,,,1.0,12532 Garrett Hwy,Oakland,MD,21550
223840,BGE-Westminster DC,public,SHELL_RECHARGE,2024-10-10,,,4.0,101 N. Court St,Westminster,MD,21157
224259,Sleep Inn Chesapeake,public,Blink Network,2024-10-10,,,4.0,3280 Western Branch Blvd,Chesapeake,VA,23321
224386,City Hall,public,Blink Network,2024-10-10,,,4.0,15901 Excalibur Road,Bowie,MD,20716
224447,The Clifton Hotel,public,Blink Network,2024-10-10,,,2.0,1296 Clifton Inn Dr,Charlottesville,VA,22911
224464,RESIDENTIAL CHARGER #2,public,ChargePoint Network,2024-10-10,,,2.0,15250 Siesta Ky Way,Rockville,MD,20850
224465,RESIDENTIAL CHARGER #1,public,ChargePoint Network,2024-10-10,,,2.0,15250 Siesta Ky Way,Rockville,MD,20850
224497,Symbioscience,public,Blink Network,2024-10-10,,,2.0,20425 Seneca Meadows Parkway,Germantown,MD,20876
224506,HIEX-UVA EV STATION 1,public,ChargePoint Network,2024-10-10,,,2.0,870 Pantops Cor Wy,Charlottesville,VA,22911
224578,Solaire 7077,public,Blink Network,2024-10-10,,,2.0,7077 Woodmont Avenue,Bethesda,MD,20815
224682,600 Water Private Parking Nest,public,Blink Network,2024-10-10,,,5.0,600 Water Street Southwest,Washington,DC,20024
224726,Ridgely Oaks Professional Center,public,Blink Network,2024-10-10,,,4.0,621 Ridgely Avenue,Annapolis,MD,21401
224799,BGE MUD CHASE LEA 1,public,ChargePoint Network,2024-10-10,,,2.0,1 Hartley Cir,Garrison,MD,21117
224819,Pepco - Kensington MARC Station,public,SHELL_RECHARGE,2024-10-10,,,4.0,3711 Howard Ave,Kensington,MD,20902
224820,Pepco - Olney Manor Dog Park,public,SHELL_RECHARGE,2024-10-10,,,2.0,16601 Georgia Ave,Olney,MD,20832
224821,SMECO - Accokeek Library,public,SHELL_RECHARGE,2024-10-10,,,2.0,15773 Livingston Rd.,Accokeek,MD,20607
224844,Elkridge Estates of Roland Park,public,Blink Network,2024-10-10,,,3.0,6025 Roland Ave.,Baltimore,MD,21210
224865,IRIDIUM SNOC A,public,ChargePoint Network,2024-10-10,,,2.0,44330 Woodridge Pkwy,Leesburg,VA,20176
225073,Reston Town Center - Underground Garage,public,Blink Network,2024-10-10,,,3.0,1818 Library Street,Reston,VA,20190
225074,Reston Town Center - Red Garage,public,Blink Network,2024-10-10,,,1.0,12025 Town Square Street,Reston,VA,20190
225284,SHS Frederick,public,Blink Network,2024-10-10,,,4.0,111 Byte Drive,Frederick,MD,21702
225286,"Walgreens - Baltimore, MD #10076",public,Blink Network,2024-10-10,,,1.0,2560 Quarry Lake Drive,Baltimore,MD,21209
225287,805 King Farm,public,Blink Network,2024-10-10,,,1.0,805 King Farm Blvd.,Rockville,MD,20850
225288,Maryland Dept. of Transportation Corporate Headquarters,public,Blink Network,2024-10-10,,,2.0,7201 Corporate Dr.,Hanover,MD,21076
225289,Tate Access Floors - MD,public,Blink Network,2024-10-10,,,4.0,7510 Montevideo Rd,Jessup,MD,20794
225290,"Walgreens - Glen Burnie, MD #9028",public,Blink Network,2024-10-10,,,1.0,6700 Ritchie Highway,Glen Burnie,MD,21061
225291,Monument III,public,Blink Network,2024-10-10,,,4.0,12930 Worldgate Drive,Herndon,VA,20170
225292,American Center,public,Blink Network,2024-10-10,,,2.0,8300 Boone Boulevard,Vienna,VA,22182
225293,Potomac Overlook Regional Park,public,Blink Network,2024-10-10,,,1.0,2845 Marcey Rd,Arlington,VA,22207
225295,CRSC Building,public,Blink Network,2024-10-10,,,1.0,101 College Parkway,Arnold,MD,21012
225296,531710  650 Massachusetts Ave NW,public,Blink Network,2024-10-10,,,6.0,650 Massachusetts Ave NW,Washington,DC,20001
225297,600 Thirteenth,public,Blink Network,2024-10-10,,,4.0,600 13th Street N.W.,Washington,DC,20005
225298,Garage 2B,public,Blink Network,2024-10-10,,,4.0,"Parker Row SW, Washington, DC 20024",Washington,DC,20024
225300,888 Bestgate Road,public,Blink Network,2024-10-10,,,2.0,888 Bestgate Road,Annapolis,MD,21401
225301,810 Bestgate Road,public,Blink Network,2024-10-10,,,2.0,810 Bestgate Road,Annapolis,MD,21401
225302,"The Motley Fool, 2000 Duke Street",public,Blink Network,2024-10-10,,,4.0,2000 Duke Street,Alexandria,VA,22314
225303,1940 Duke Street PH,public,Blink Network,2024-10-10,,,6.0,1940 Duke Street - PH,Alexandria,VA,22314
225304,"USGBF TSA, LLC.",public,Blink Network,2024-10-10,,,20.0,6595 Springfield Center Drive,Springfield,VA,22150
225305,58502,public,Blink Network,2024-10-10,,,4.0,7770 Backlick Road,Springfield,VA,22150
225306,CBF,public,Blink Network,2024-10-10,,,1.0,Herndon Avenue,Annapolis,MD,21403
225311,"Walgreens - Lusby, MD #10402",public,Blink Network,2024-10-10,,,1.0,11745 Rousby Hall Rd,Lusby,MD,20657
225312,R.V. Truitt Lab,public,Blink Network,2024-10-10,,,2.0,129 Williams Street,Solomons,MD,20688
225313,Settler\'s Landing Apartments,public,Blink Network,2024-10-10,,,2.0,45086 Voyage Path,California,MD,20619
225314,Liberty University (Hancock Welcome Center),public,Blink Network,2024-10-10,,,1.0,Carter Glass Drive,Lynchburg,VA,24502
225315,Perdue North,public,Blink Network,2024-10-10,,,2.0,1101 Camden Ave.,Salisbury,MD,21801
225445,Pepco - Kensington Town Hall Parking,public,SHELL_RECHARGE,2024-10-10,,,4.0,3710 Mitchell St,Kensington,MD,20895
225520,APTA PROPERTIES P1 - UNIT 1,public,ChargePoint Network,2024-10-10,,,2.0,3030 Potomac Ave,Alexandria,VA,22301
225521,APTA PROPERTIES P1 - UNIT 2,public,ChargePoint Network,2024-10-10,,,2.0,3030 Potomac Ave,Alexandria,VA,22301
225588,2 M Street,public,Blink Network,2024-10-10,,,2.0,"2 M Street, NE",Washington,DC,20002
225591,SHIRLEN BDG BEL AIR SOUTH,public,ChargePoint Network,2024-10-10,,,2.0,2104 Emmorton Rd,Bel Air,MD,21015
225630,Franklin D. Reeves Building,public,EVGATEWAY,2023-01-10,,,1.0,2000 14th St NW,Washington,DC,20009
226069,Upper Lofts,public,Blink Network,2024-10-10,,,1.0,10 South 20th Street,Richmond,VA,23223
226084,THE WITMER RESIDENT P4 01,public,ChargePoint Network,2024-10-10,,,2.0,710 12th St S,Arlington,VA,22202
226085,THE WITMER RESIDENT P4 02,public,ChargePoint Network,2024-10-10,,,2.0,710 12th St S,Arlington,VA,22202
226103,BGE-Ellicott City DC,public,SHELL_RECHARGE,2024-10-10,,,8.0,3451 Court House Dr,Ellicott City,MD,21043
226157,700 Penn,public,Blink Network,2024-10-10,,,3.0,700 Pennsylvania Avenue Southeast,Washington,DC,20003
226217,Cockeysville,public,Blink Network,2024-10-10,,,1.0,10500 York Road,Cockeysville,MD,21030
226218,Electric Operations Building,public,Blink Network,2024-10-10,,,2.0,7309 Windsor Mill Road,Windsor Mill,MD,21244
226219,Fleet Building,public,Blink Network,2024-10-10,,,1.0,7310 Windsor Boulevard,Windsor Mill,MD,21244
226222,BGE Front St,public,Blink Network,2024-10-10,,,1.0,1068 North Front Street,Baltimore,MD,21202
226223,Spring Gardens,public,Blink Network,2024-10-10,,,4.0,1899 Leadenhall Street,Baltimore,MD,21230
226224,Pumphrey Station,public,Blink Network,2024-10-10,,,1.0,4547 Annapolis Road,Baltimore,MD,21227
226225,Piney Orchard,public,Blink Network,2024-10-10,,,2.0,730 New Waugh Chapel Road,Odenton,MD,21113
226226,Annapolis,public,Blink Network,2024-10-10,,,1.0,112 West Street,Annapolis,MD,21401
226231,FAIRFAX COUNTY MERRIFIELD P1-1,public,ChargePoint Network,2024-10-10,,,2.0,8221 Willow Oaks Corporate Dr,Fairfax,VA,22031
226232,FAIRFAX COUNTY MERRIFIELD P1-2,public,ChargePoint Network,2024-10-10,,,2.0,8221 Willow Oaks Corporate Dr,Fairfax,VA,22031
226235,FAIRFAX COUNTY PENNINO 2,public,ChargePoint Network,2024-10-10,,,2.0,12011 Government Center Pkwy,Fairfax,VA,22035
226236,FAIRFAX COUNTY PENNINO 1,public,ChargePoint Network,2024-10-10,,,2.0,12011 Government Center Pkwy,Fairfax,VA,22035
226237,FAIRFAX COUNTY PENNINO 3,public,ChargePoint Network,2024-10-10,,,2.0,12011 Government Center Pkwy,Fairfax,VA,22035
226530,Wawa - Tesla Supercharger,public,Tesla,2024-07-01,8.0,,,4210 Crain Highway,White Plains,MD,20695
226718,Blacksburg Town Hall,public,Blink Network,2024-10-10,,,2.0,300 S Main St,Blacksburg,VA,24060
226779,Pepco - Palmer Park Community Center,public,SHELL_RECHARGE,2024-10-10,,,4.0,7720 Barlowe Rd,Hyattsville,MD,20785
226870,WALDORF TOYOTA TOWER 1,public,ChargePoint Network,2024-10-10,,,2.0,2600 Crain Hwy Waldorf MD 20601,Waldorf,MD,20601
227191,Bethesda Crescent,public,Blink Network,2024-10-10,,,3.0,7475 Wisconsin Avenue,Bethesda,MD,20814
227293,BRADLEY HOUSE CHARGER 1,public,ChargePoint Network,2024-10-10,,,2.0,4800 Chevy Chase Dr,Chevy Chase,MD,20815
227326,Murn Properties,public,Blink Network,2024-10-10,,,6.0,7200 Alden Way,Hanover,MD,21076
227443,TOB STATION 1,public,ChargePoint Network,2024-10-10,,,2.0,418 N Main St,Bridgewater,VA,22812
227473,1220 19th St,public,Blink Network,2024-10-10,,,2.0,1220 19th Street Northwest,Washington,DC,20036
227551,Pepco - Tanglewood Regional School,public,SHELL_RECHARGE,2024-10-10,,,4.0,8333 Woodyard Rd.,Clinton,MD,20735
227587,CHECKERED FLAG GUEST PARKING,public,ChargePoint Network,2024-10-10,1.0,,,3700 Sentara Way,Virginia Beach,VA,23452
227604,INITIAL 7250 EV EMORYHILL1,public,ChargePoint Network,2024-10-10,,,2.0,7250 Parkway Dr,Hanover,MD,21076
227605,INITIAL 7250 EV EMORYHILL3,public,ChargePoint Network,2024-10-10,,,2.0,7250 Parkway Dr,Hanover,MD,21076
227606,INITIAL 7250 EV EMORYHILL2,public,ChargePoint Network,2024-10-10,,,2.0,7250 Parkway Dr,Hanover,MD,21076
227607,INITIAL 7250 EV EMORYHILL4,public,ChargePoint Network,2024-10-10,,,2.0,7250 Parkway Dr,Hanover,MD,21076
227616,BGE-Abingdon PR,public,SHELL_RECHARGE,2024-10-10,,,8.0,1725 Edgewood Rd,Edgewood,MD,21040
227701,Wawa - Tesla Supercharger,public,Tesla,2024-07-01,12.0,,,9700  Fairfax Boulevard,Fairfax,VA,22031
227783,TOWN OF PULASKI TOWN OF PULASKI,public,ChargePoint Network,2024-10-10,,,2.0,109 N Washington Ave,Pulaski,VA,24301
227810,531712  City of Falls Church Community Center,public,Blink Network,2024-10-10,,,4.0,223 Little Falls Street,Falls Church,VA,22046
227837,Bel Air Town Center,public,Blink Network,2024-10-10,,,4.0,508 Baltimore Pike,Bel Air,MD,21014
227842,GREEN GARAGE 140541003886,public,ChargePoint Network,2024-10-10,,,2.0,3300 Gallows Rd,Falls Church,VA,22042
227855,PLUMBERS LU 5 LOCAL 5 #2,public,ChargePoint Network,2024-10-10,,,2.0,4755 Walden Ln,Lanham,MD,20706
227883,PLUMBERS LU 5 LOCAL 5 #1,public,ChargePoint Network,2024-10-10,,,2.0,4755 Walden Ln.,Lanham,MD,20706
227919,RI@JH RI@JHB,public,ChargePoint Network,2024-10-10,,,2.0,1830 E Madison St,Baltimore,MD,21205
228155,Barracks Road Shopping Center,public,eVgo Network,2024-10-09,4.0,,,1117 Emmet St N,Charlottesville,VA,22903
228168,Sheetz #304,public,eVgo Network,2024-10-09,4.0,,,25224 Poland Rd,Chantilly,VA,20152
228302,Olney Village Center,public,eVgo Network,2024-10-09,2.0,,1.0,18167 Village Center Dr,Olney,MD,20832
228303,Newgate Shopping Center,public,eVgo Network,2024-10-09,2.0,,,14100 Lee Hwy,Centreville,VA,20120
228304,CityCenterDC,public,eVgo Network,2024-10-09,7.0,,,830 9th St NW,Washington,DC,20001
228305,City Market at O,public,eVgo Network,2024-10-09,2.0,,1.0,800 P St NW,Washington,DC,20001
228306,Gateway Overlook,public,eVgo Network,2024-10-09,2.0,,1.0,6630 Marie Curie Dr,Elkridge,MD,21075
228307,Dulles Town Center,public,eVgo Network,2024-10-09,2.0,,1.0,21076 Dulles Town Cir,Sterling,VA,20166
228308,Enchanted Forest Shopping Center,public,eVgo Network,2024-10-09,2.0,,1.0,10050 Baltimore National Pike,Ellicott City,MD,21042
228310,The Fashion Centre at Pentagon City,public,eVgo Network,2024-10-09,2.0,,1.0,1100 S Hayes St,Arlington,VA,22202
228312,Leesburg Corner Premium Outlets,public,eVgo Network,2024-10-09,2.0,,1.0,241 Fort Evans Rd NE,Leesburg,VA,20176
228316,Queenstown Premium Outlets,public,eVgo Network,2024-10-09,2.0,,1.0,441 Outlet Center Dr,Queenstown,MD,21658
228317,Woodley Gardens Shopping,public,eVgo Network,2024-10-09,1.0,,1.0,1101 Nelson St,Rockville,MD,20850
228318,St. Charles Towne Center,public,eVgo Network,2024-10-09,2.0,,,11110 Mall Cir,Waldorf,MD,20603
228320,Walgreens,public,eVgo Network,2024-10-09,2.0,,,939 York Rd,Towson,MD,21204
228321,Stonebridge at Potomac Town Center,public,eVgo Network,2024-10-09,2.0,,1.0,15201 Potomac Town Pl,Woodbridge,VA,22191
228323,Arundel Mills,public,eVgo Network,2024-10-09,2.0,,1.0,7000 Arundel Mills Cir,Hanover,MD,21076
228324,Bowie Town Center,public,eVgo Network,2024-10-09,2.0,,1.0,15437 Excelsior Dr,Bowie,MD,20716
228333,Wawa Beltsville #0593,public,eVgo Network,2024-10-09,4.0,,,10515 Baltimore Ave,Beltsville,MD,20705
228334,Safeway Herndon #1689,public,eVgo Network,2024-10-09,4.0,,,413 Elden St,Herndon,VA,20170
228341,Safeway Arlington #4007,public,eVgo Network,2024-10-09,4.0,,,3713 Langston Blvd,Arlington,VA,22207
228347,Fairfax Junction,public,eVgo Network,2024-10-09,4.0,,,11001 Lee Hwy,Fairfax,VA,22030
228371,Coliseum Crossing,public,eVgo Network,2024-10-09,4.0,,,2101 Coliseum Drive,Hampton,VA,23666
228376,Penrose Square,public,eVgo Network,2024-10-09,4.0,,,2501 9th Rd S,Arlington,VA,22204
228378,Wawa #655,public,eVgo Network,2024-10-09,2.0,,,5231 Brook Rd,Richmond,VA,23227
228380,Village Shopping Center,public,eVgo Network,2024-10-09,2.0,,,7029 Three Chopt Road,Richmond,VA,23226
228382,Willow Lawn,public,eVgo Network,2024-10-09,4.0,,,1601 Willow Lawn Dr,Richmond,VA,23230
228383,Wawa Newport News #0685,public,eVgo Network,2024-10-09,2.0,,,772 J Clyde Morris Blvd,Newport News,VA,23601
228390,Festival at Manchester Lakes,public,eVgo Network,2024-10-09,4.0,,,7005 Manchester Blvd,Alexandria,VA,22310
228397,Carytown Exchange,public,eVgo Network,2024-10-09,4.0,,,3533 Elwood Ave.,Richmond,VA,23221
228399,Center Shops,public,eVgo Network,2024-10-09,2.0,,,742 W 21st St,Norfolk,VA,23517
228402,Hagerstown Premium Outlets,public,eVgo Network,2024-10-09,2.0,,2.0,495 Premium Outlets Blvd,Hagerstown,MD,21740
228404,Union Station (DC),public,eVgo Network,2024-10-09,4.0,,,50 Massachusetts Ave NE,Washington,DC,20002
228409,Westin Tysons Corner,public,eVgo Network,2024-10-09,2.0,,,7801 Leesburg Pike,Falls Church,VA,22043
228410,Ingleside Shopping Center,public,eVgo Network,2024-10-09,2.0,,2.0,5646 Baltimore National Pike,Catonsville,MD,21228
228417,Market Common Clarendon,public,eVgo Network,2024-10-09,2.0,,,"1303 N. Fillmore St., Level 3",Arlington,VA,22201
228419,Bethesda Row,public,eVgo Network,2024-10-09,2.0,,,4950 Elm Street,Bethesda,MD,20814
228426,Kings Park Shopping Center,public,eVgo Network,2024-10-09,4.0,,,8970 Burke Lake Rd,Springfield,VA,22151
228428,Village Center at Dulles,public,eVgo Network,2024-10-09,4.0,,,2445 Centreville Rd,Herndon,VA,20171
228437,Southside Marketplace,public,eVgo Network,2024-10-09,2.0,,,825 E Fort Ave,Baltimore,MD,21230
228484,Leisure World Plaza,public,eVgo Network,2024-10-09,2.0,,1.0,3836 International Dr,Silver Spring,MD,20906
228586,Target Lynchburg,public,eVgo Network,2024-10-09,2.0,,,4028 Wards Rd,Lynchburg,VA,24502
228609,Valley Park Commons,public,eVgo Network,2024-10-09,4.0,,,1580 Wesel Blvd,Hagerstown,MD,21740
228611,The Shops at Southgate,public,eVgo Network,2024-10-09,2.0,,,100 E Fairfax St,Falls Church,VA,22046
228635,Sheetz #295,public,eVgo Network,2024-10-09,4.0,,,2703 Peters Creek Rd NW,Roanoke,VA,24019
228636,The Field at Commonwealth,public,eVgo Network,2024-10-09,4.0,,,14335 Newbrook Dr,Chantilly,VA,20151
228638,Hilltop Village Center,public,eVgo Network,2024-10-09,4.0,,,7905 Hilltop Village Center Dr,Alexandria,VA,22315
228642,Cave Spring Corners,public,eVgo Network,2024-10-09,4.0,,,3971 Brambleton Ave,Roanoke,VA,24018
228658,Annandale Shopping Center,public,eVgo Network,2024-10-09,2.0,,,7040 Columbia Pike,Annandale,VA,22003
228662,First & Main Blacksburg,public,eVgo Network,2024-10-09,4.0,,,1490 S Main Street,Blacksburg,VA,24060
228678,Tower Shopping Center,public,eVgo Network,2024-10-09,2.0,,,6801 Bland St,Springfield,VA,22150
228680,Old Keene Mill Shopping Center,public,eVgo Network,2024-10-09,4.0,,,8424 Old Keene Mill Rd,Springfield,VA,22152
228683,Point 50,public,eVgo Network,2024-10-09,2.0,,,10334 Fairfax Blvd,Fairfax,VA,22030
228685,Barcroft Plaza,public,eVgo Network,2024-10-09,4.0,,,6345 Columbia Pike,Falls Church,VA,22041
228687,Greenbrier Mall,public,eVgo Network,2024-10-09,2.0,,,1401 Greenbrier Pkwy,Chesapeake,VA,23320
228690,Water Street Garage,public,eVgo Network,2024-10-09,2.0,,,200 E Water St,Charlottesville,VA,22902
228702,Sheetz #579,public,eVgo Network,2024-10-09,4.0,,,11774 Sudley Manor Dr,Manassas,VA,20109
228711,Pike & Rose 3,public,eVgo Network,2024-10-09,2.0,,,11580 Old Georgetown Rd,Rockville,MD,20852
228713,Safeway Mclean #1920,public,eVgo Network,2024-10-09,4.0,,,1688 Anderson Rd,McLean,VA,22102
228718,Eden Center,public,eVgo Network,2024-10-09,2.0,,,6763 Wilson Blvd,Falls Church,VA,22044
228763,Wawa Norfolk #8645,public,eVgo Network,2024-10-10,2.0,,,1146 N Military Hwy,Norfolk,VA,23502
228771,Sheetz #606,public,eVgo Network,2024-10-10,4.0,,,2500 Caton Hill Rd,Woodbridge,VA,22192
228774,Pan Am Shopping Center,public,eVgo Network,2024-10-10,4.0,,,3089 Nutley St,Fairfax,VA,22031
228776,New River Valley Mall,public,eVgo Network,2024-10-10,2.0,,,782 New River Rd,Christiansburg,VA,24073
228780,Southside Shopping Center,public,eVgo Network,2024-10-10,2.0,,,32 Mill Creek Dr,Charlottesville,VA,22902
228784,Cadence at Crown,public,eVgo Network,2024-10-10,2.0,,,113 Ellington Blvd,Gaithersburg,MD,20878
228785,The Loren,public,eVgo Network,2024-10-10,1.0,,1.0,6410 Arlington Blvd,Falls Church,VA,22042
228786,Pike 7 Plaza- A1,public,eVgo Network,2024-10-10,4.0,,,8365 Leesburg Pike,Vienna,VA,22182
228789,Mount Vernon Plaza,public,eVgo Network,2024-10-10,4.0,,,7694 Richmond Hwy,Alexandria,VA,22306
228814,Nottingham Commons,public,eVgo Network,2024-10-10,6.0,,,5267 Cambell Blvd,Nottingham,MD,21236
228820,BGE - Reisterstown Sr Center,public,SHELL_RECHARGE,2024-10-10,,,6.0,12035 Reistertown Rd,Reistertown,MD,21136
228878,HOWARD COUNTY LONG REACH VC#2,public,ChargePoint Network,2024-10-10,,,2.0,8775 Cloudleap Ct,Columbia,MD,21045
228879,HOWARD COUNTY LONG REACH VC#1,public,ChargePoint Network,2024-10-10,,,2.0,8775 Cloudleap Ct,Columbia,MD,21045
228913,McLean Campus 3,public,Blink Network,2024-10-10,,,2.0,7594 Colshire Drive,McLean,VA,22102
228914,McLean Campus 4,public,Blink Network,2024-10-10,,,2.0,7596 Colshire Drive,McLean,VA,22102
228915,McLean Campus 2,public,Blink Network,2024-10-10,,,2.0,7515 Colshire Drive,McLean,VA,22102
228916,Sheikh Zayed Campus (SZ),public,Blink Network,2024-10-10,,,17.0,111 Michigan Avenue,Washington,DC,20010
