ID,Fuel Type Code,Station Name,Street Address,State,City,Open Date,ZIP,EV Connector Types,EV Pricing,Latitude,Longitude,Access Code
998,ELEC,Microtel Inn & Suites,85 Pleasant Valley Rd,VA,Harrisonburg,7/18/2022,22801,J1772,Free,38.4053949,-78.90639,public
999,ELEC,Sleep Inn Chesapeake,3280 Western Branch Blvd,VA,Chesapeake,7/22/2022,23321,J1772,Free,36.86618327,-76.41113913,public
1000,ELEC,The Clifton Hotel,1296 Clifton Inn Dr,VA,Charlottesville,7/26/2022,22911,J1772,Free,38.00709715,-78.39714307,public
1003,ELEC,Reston Town Center - Underground Garage,1818 Library Street,VA,Reston,3/29/2022,20190,J1772,FREE,38.9585299,-77.3601232,public
1004,ELEC,Reston Town Center - Red Garage,12025 Town Square Street,VA,Reston,4/18/2022,20190,J1772,"$0.00-$5.00/Hr Variable Parking Fee, $0.15/kWh Energy Fee",38.9575693,-77.3612446,public
1005,ELEC,Monument III,12930 Worldgate Drive,VA,Herndon,1/13/2015,20170,J1772,FREE,38.9563917,-77.397156,public
1006,ELEC,American Center,8300 Boone Boulevard,VA,Vienna,1/31/2017,22182,J1772,$0.07/kWh Energy Fee,38.9171387,-77.2318533,public
1007,ELEC,Potomac Overlook Regional Park,2845 Marcey Rd,VA,Arlington,2/15/2011,22207,J1772,FREE,38.913048,-77.1078129,public
1008,ELEC,"The Motley Fool, 2000 Duke Street",2000 Duke Street,VA,Alexandria,11/13/2014,22314,J1772,FREE,38.804281,-77.0641827,public
1009,ELEC,1940 Duke Street PH,1940 Duke Street - PH,VA,Alexandria,5/21/2022,22314,J1772,FREE,38.8041324,-77.0630253,public
1010,ELEC,"USGBF TSA, LLC.",6595 Springfield Center Drive,VA,Springfield,12/12/2019,22150,J1772,FREE,38.7662151,-77.1730536,public
1011,ELEC,58502,7770 Backlick Road,VA,Springfield,9/2/2016,22150,J1772,FREE,38.747266,-77.1876418,public
1012,ELEC,Liberty University (Hancock Welcome Center),Carter Glass Drive,VA,Lynchburg,6/14/2022,24502,J1772,FREE,37.35336186,-79.17729488,public
1015,ELEC,Upper Lofts,10 South 20th Street,VA,Richmond,6/20/2022,23223,J1772,FREE,37.5312943,-77.4266928,public
1023,ELEC,Blacksburg Town Hall,300 S Main St,VA,Blacksburg,8/30/2022,24060,J1772,Free,37.227325,-80.412419,public
1028,ELEC,531712  City of Falls Church Community Center,223 Little Falls Street,VA,Falls Church,12/26/2018,22046,J1772,FREE,38.8862255,-77.1717924,public
1078,ELEC,McLean Campus 3,7594 Colshire Drive,VA,McLean,9/2/2022,22102,J1772,"$0.00-$8.00/Hr Variable Parking Fee, $0.20/kWh Energy Fee",38.9234627,-77.2061718,public
1079,ELEC,McLean Campus 4,7596 Colshire Drive,VA,McLean,9/6/2022,22102,J1772,"$0.00-$8.00/Hr Variable Parking Fee, $0.20/kWh Energy Fee",38.9231798,-77.2052155,public
1080,ELEC,McLean Campus 2,7515 Colshire Drive,VA,McLean,9/2/2022,22102,J1772,"$0.00-$8.00/Hr Variable Parking Fee, $0.20/kWh Energy Fee",38.9221966,-77.2050359,public
1087,ELEC,Tysons Commerce Center,8219 Leesburg Pike,VA,Vienna,12/10/2014,22182,J1772,FREE,38.9267426,-77.2442422,public
1106,ELEC,Canal Center Plaza,11 Canal Center Plaza,VA,Alexandria,8/16/2017,22314,J1772,FREE,38.8148442,-77.037826,public
1110,ELEC,Reagan National Airport - B/C Terminal Parking,2400 Ronald Reagan Washington National Airport Access Rd,VA,Arlington,11/3/2022,22202,J1772,Free,38.85235,-77.04417,public
1117,ELEC,Tellus Apartments,2009 14th Street N,VA,Arlington,6/27/2016,22201,J1772,FREE,38.8899206,-77.0824158,public
1119,ELEC,2000 Duke LLC,2000 Duke Street,VA,Alexandria,11/13/2014,22314,J1772,FREE,38.8042448,-77.0640466,public
1139,ELEC,The Maxwell,4200 North Carlin Springs Road,VA,Arlington,9/24/2022,22203,J1772,FREE,38.8774643,-77.1118524,public
1140,ELEC,Reston Town Center - Silver Garage P2,11850 Freedom Drive,VA,Reston,9/27/2022,20190,J1772,"$0.00-$95.00/Hr Variable Parking Fee, $0.15/kWh Energy Fee",38.9597425,-77.3556184,public
1141,ELEC,Reston Summit II,2002 Edmund Halley Drive,VA,Reston,9/18/2022,20191,J1772,$0.00-$10.00/Hr Variable Parking Fee,38.951368,-77.363094,public
1144,ELEC,Riverside,5860 Cameron Run Terrace,VA,Alexandria,9/23/2022,22303,J1772,$0.20/kWh Energy Fee,38.792205,-77.0627874,public
1151,ELEC,Quality Inn & Suites - Big Stone Gap,4609 Aerial Way,VA,Big Stone Gap,6/25/2022,24219,J1772,Free,36.859256,-82.752495,public
1152,ELEC,X Corp Solutions,1010 Corporate Drive #310,VA,Stafford,8/20/2022,22554,J1772,Free,38.5150824,-77.374229,public
1153,ELEC,Innovations Hospitality,1884 Evelyn Byrd Ave,VA,Harrisonburg,12/15/2022,22802,J1772,Free,38.431761,-78.848973,public
1154,ELEC,Quest Diagnostics - Chantilly,14225 Newbrook Drive,VA,Chantilly,11/29/2022,20153,J1772,Free,38.875547,-77.439203,public
1162,ELEC,First and Market Parking - Tesla Destination,104 First St N,VA,Charlottesville,6/16/2014,22901,TESLA,Free,38.031111,-78.480905,public
1163,ELEC,iFLY Virginia Beach Indoor Skydiving - Tesla Destination,2412 Pacific Ave,VA,Virginia Beach,3/24/2022,23451,TESLA,Free,36.852937,-75.9779682,public
1164,ELEC,Mj's Tavern - Tesla Destination,4019 Granby Street,VA,Norfolk,3/28/2022,23504,TESLA,Free,36.8837186,-76.2816422,public
1165,ELEC,Glass Light Hotel Autograph Collection - Tesla Destination,201 Granby St,VA,Norfolk,6/21/2021,23510,TESLA,Free,36.84824,-76.29136,public
1166,ELEC,Main St. Parking Lot - Tesla Destination,40 N. Third St,VA,Warrenton,6/22/2021,20186,TESLA,Free,38.71409,-77.79304,public
1209,ELEC,Ourisman Chevrolet Buick GMC of Alexandria,1800 Old Richmond Hwy,VA,Alexandria,10/12/2022,22303,J1772COMBO,Free,38.79160875,-77.06183262,public
1267,ELEC,"Harry F. Byrd, Sr. Visitor Center",259 Big Meadows Visitor Rd,VA,Madison,4/18/2023,22851,J1772,Free,38.53108,-78.43637,public
1287,ELEC,The Building LLC,850 W Market St,VA,Harrisonburg,1/23/2023,22802,J1772,$0.10 per kWh,38.45199782,-78.88220675,public
1553,ELEC,Autel - Williamsburg Chrysler Dodge Jeep RAM,3012 Richmond Rd B,VA,Williamsburg,10/19/2023,23185,J1772COMBO,$0.40 per kWh,37.30356956,-76.72881498,public
1556,ELEC,The Market at Massanutten Station,1850 Meadow Vista Ln,VA,McGaheysville,10/23/2023,22840,J1772,Free,38.40597,-78.71542,public
1640,ELEC,Quality Inn Danville,2130 Riverside Dr,VA,Danville,5/23/2024,24540,J1772,$3.50 per hour,36.59604,-79.40562,public
1708,ELEC,Embassy Suites - Tesla Destination,8100 Loisdale Rd,VA,Springfield,4/18/2024,22150,J1772 TESLA,Free,38.74014617,-77.18810934,public
1711,ELEC,Residence Inn Tysons - Tesla Destination,8400 Old Courthouse Rd,VA,Vienna,4/25/2024,22182,J1772 TESLA,Free,38.91579715,-77.23580291,public
1749,ELEC,Post Office St. Parking Lot,Post Office St,VA,Chincoteague,4/25/2024,23336,J1772,$0.45 per kWh + $1.50 per event,37.93373,-75.37558,public
1750,ELEC,Queen St. Parking Lot,Queen St Parking Lot,VA,Onancock,4/25/2024,23417,J1772,Free,37.71138,-75.7494,public
1751,ELEC,Cape Charles Visitor Center,21275 Cooperative Way,VA,Tasley,4/25/2024,23441,J1772,"$0.55 per kWh, $1.50 per event",37.26697,-76.01728,public
1753,ELEC,Vine Cottage Inn B&B,7402 Sam Snead Hwy,VA,Hot Springs,6/4/2024,24445,J1772,Free,37.9941657,-79.8321488,public
1756,ELEC,GridPoint,5305 Valleypark Dr,VA,Roanoke,8/29/2022,24019,J1772,$0.45 per kWh,37.3313,-79.99069,public
1757,ELEC,Fairfax County Solid Waste,6910 Allen Park Rd,VA,Alexandria,3/21/2023,22315,J1772,$100 per kWh,38.73854,-77.18049,public
1758,ELEC,Kajeet,7901 Jones Branch Dr,VA,McLean,6/8/2023,22102,J1772,$0.35 per kWh,38.92636,-77.21936,public
1773,ELEC,The EV Superstore,2300 N Lombardy St,VA,Richmond,6/27/2024,23220,J1772,$0.45 per kWh,37.56389008,-77.44778051,public
1783,ELEC,Balfield Marketplace Shopping Center - Tesla Supercharger,216 Market Dr,VA,Emporia,7/11/2024,23847,TESLA,$0.35 per kWh,36.70499,-77.542673,public
1814,ELEC,G&C Juice Bar,14008 Willard Rd,VA,Chantilly,7/30/2024,20151,J1772,Free,38.88692,-77.4316,public
1819,ELEC,Chik-fil-A - Tesla Supercharger,22 Hotel Dr,VA,Lexington,8/9/2024,24450,TESLA,$0.36 per kWh,37.798465,-79.417362,public
1820,ELEC,Royal Farms - Tesla Supercharger,401 Temple Ave,VA,Colonial Heights,8/19/2024,23834,TESLA,$0.33 per kWh,37.258588,-77.405757,public
1821,ELEC,Royal Farms - Tesla Supercharger,5350 E Virginia Beach Blvd,VA,Norfolk,7/24/2024,23502,TESLA,$0.31 per kWh,36.856517,-76.219525,public
1822,ELEC,Wawa - Tesla Supercharger,7316 Forest Hill Ave,VA,Richmond,7/25/2024,23225,TESLA,$0.31 per kWh,37.53734,-77.531678,public
